Tweet;Classfy
@dbmpkotabdg @ksukapura @Kec_Kircon @PRFMnews Satu lampu PJU Di Jl.Cidurian Utara, depan GOR MASRA, mati. https://t.co/9EwoTozP8c;Keluhan
@pdamtirtawening @ridwankamil @pikiran_rakyat air PDAM mati lagi seharian ini di jalan cicalengka antapani... kami butuh air pakkkkk;Keluhan
RT @fedifag: @dbmpkotabdg @ksukapura @Kec_Kircon @PRFMnews Satu lampu PJU Di Jl.Cidurian Utara, depan GOR MASRA, mati. https://t.co/9EwoToz…;Keluhan
@pdamtirtawening @ridwankamil @pikiran_rakyat Tolonggg... seharian air PDAM mati di jalan cicalengka Antapani...kami butuh airrrrrrr;Keluhan
RT @fedifag: @dbmpkotabdg @ksukapura @Kec_Kircon @PRFMnews Satu lampu PJU Di Jl.Cidurian Utara, depan GOR MASRA, mati. https://t.co/9EwoToz…;Keluhan
@Dinsos_BDG, @ridwankamil di persimpangan cikutra-bojongkoneng, setiap diatas jam 8 mlm, ada anak yg tiduran dipinggir jln. Please help!;Keluhan
20.49 Terpantau ada pohon yang patah tepat di depan apotek lengkong . cc : @diskamtam https://t.co/zQ8oE1qVwT;Keluhan
@ridwankamil Pelaku pecah kaca mobil sekitaran sukajadi tertangkap Kamera https://t.co/53T91Mrf42;Keluhan
RT @Bimapratama811: 20.49 Terpantau ada pohon yang patah tepat di depan apotek lengkong . cc : @diskamtam https://t.co/zQ8oE1qVwT;Keluhan
@pdamtirtawening @ridwankamil @pikiran_rakyat AIR... MANA AIR NYA!!! ampun deh...jl cicalengka 3 Antapani mati air seharian!!!;Keluhan
RT @milo_milo84: @ridwankamil Pelaku pecah kaca mobil sekitaran sukajadi tertangkap Kamera https://t.co/53T91Mrf42;Keluhan
Pa @ridwankamil punten d jl.pagarsih perbatasan antara jlnan aspal sareung beton gorong2 rawan kanggo kendaraan(1) https://t.co/2WYJ70Zm9o;Keluhan
@pdamtirtawening sekedar info no.langganan 00208720350 seringkali tdk ngocor seharian mohon tindakanya @infobandung @ridwankamil;Keluhan
@pdamtirtawening air hari senin sekarang g keluar.Tolong diperhatikan soalnya kita kerja pagi butuh air pagi2 no langganan sy 00503500370;Keluhan
Ugo | 06:03 Ada dahan pohon asam kranji yg patah, dpan apotek klinik lengkong, jl. Lengkong Besar no. 117 bdg cc @diskamtam;Keluhan
RT @PRFMnews: Ugo | 06:03 Ada dahan pohon asam kranji yg patah, dpan apotek klinik lengkong, jl. Lengkong Besar no. 117 bdg cc @diskamtam;Keluhan
@pdamtirtawening tamat begadang smp pagi hasilnya air tetap tidak ngocor,ganti petugasnya pak krn jadwal selalu berubah ubah.00503600670.nhn;Keluhan
Kirmir 1,2m blkg rumah di rt5/6/7 rw 5 blm dibrsh kan jg @ridwankamil @kecamatanbubat @dbmpkotabdg @kel_sekejati https://t.co/i18QzLux4N;Keluhan
RT @frmayasari_: Kirmir 1,2m blkg rumah di rt5/6/7 rw 5 blm dibrsh kan jg @ridwankamil @kecamatanbubat @dbmpkotabdg @kel_sekejati https://t…;Keluhan
"#WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrTJMJ""";Keluhan
"#WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrT…""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrT…""";Keluhan
"RT @infobandung: #WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrT…""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrT…""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrT…""";Keluhan
"#WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" pic.twitter... https://t.co/Tsxu5byhfm""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
Pak @ridwankamil mau info lampu merah di Jl. Karapitan sdh seminggu tdk brfungsi dan tdk ada polisi yg mmbntu kelancaran lalu lintas;Keluhan
@pdamtirtawening senin yang cerah mandi pun dengan aqua krn air dr PDAM tidak ngocor..jempol utk PDAM.00503600670;Keluhan
@ridwankamil kang Emil, Damri dan angkot selalu ugal2an,bikin macet,cara nyetir tidak benar. Mobil kami jadi korban diserempet Damri kemarin;Keluhan
Kang @ridwankamil kelakuan angkot 08 sami geuning jeung 05 teu robih, masih ngetem di parapatan, hajar wae kitu https://t.co/hTNVHQWzHJ;Keluhan
RT @enovalen: Kang @ridwankamil kelakuan angkot 08 sami geuning jeung 05 teu robih, masih ngetem di parapatan, hajar wae kitu https://t.co/…;Keluhan
@infobdg @ridwankamil traffic light arah karapitan - cikawao udh bberapa hari mati. Kendaraan jadi ga beraturan, sama2 pengen jalan duluan.;Keluhan
"RT @infobandung: #WartaBdg. | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Udjo"" https://t.co/NDqOcVk0Ed""";Keluhan
"RT @infobandung: #WartaBdg | @Rescue_Damkar: Kebakaran Jl. Padasuka Menghanguskan Kamar Karyawan Saung Angklung Udjo"" https://t.co/Bl8gMrT…""";Keluhan
#suaraBDG via @herdiani_yanti9 : Traffic light arah karapitan - cikawao udh bberapa hari mati. Cc @dishub_kotabdg;Keluhan
09.10: @AlvaroGazelle Tiang dpn dealer mobil honda autobest Soetta. Mohon segera diganti. cc @dbmpkotabdg https://t.co/T1jmDHtgjK;Keluhan
RT @infobdg: #suaraBDG via @herdiani_yanti9 : Traffic light arah karapitan - cikawao udh bberapa hari mati. Cc @dishub_kotabdg;Keluhan
RT @enovalen: Kang @ridwankamil kelakuan angkot 08 sami geuning jeung 05 teu robih, masih ngetem di parapatan, hajar wae kitu https://t.co/…;Keluhan
RT @PRFMnews: 09.10: @AlvaroGazelle Tiang dpn dealer mobil honda autobest Soetta. Mohon segera diganti. cc @dbmpkotabdg https://t.co/T1jmDH…;Keluhan
#suaraBDG via @l_dixz : lampu merah jln peta udah 4 hari ga nyala. Cc @dishub_kotabdg;Keluhan
"Om @ridwankamil , byk di kota @infobdg dibangun portal &amp; polisi tidur. Sgt merepotkan. Padahal jln tsb dibangun pake APBD. Gimana ini om?";Keluhan
@Satpolppbdg pasar tumpah di Ciroyom belakangan ini masih banyak yang jualan sampai jam 7 pagi. Mohon ditertibkan kembali. @ridwankamil;Keluhan
RT @infobdg: #suaraBDG via @l_dixz : lampu merah jln peta udah 4 hari ga nyala. Cc @dishub_kotabdg;Keluhan
"Baru 4 hari, suprtman per 3an ciujung udh hampir 2bln@infobdg:  @l_dixz : lampu merah jln peta udah 4 hari ga nyala. Cc @dishub_kotabdg""""";Keluhan
RT @infobdg: #suaraBDG via @l_dixz : lampu merah jln peta udah 4 hari ga nyala. Cc @dishub_kotabdg;Keluhan
00203920246 budi sukapura @Kec_Kircon . Air @pdamtirtawening ga ngalir tapi bayar harus. @ridwankamil @YLKI_ID;Keluhan
.@dishub_kotabdg RT @cacayudiana: Wilujeng enjing lampu lalulintas di pertigaaan supratman-katamso pareum, lumayan jalan rada padet,;Keluhan
RT @infobandung: .@dishub_kotabdg RT @cacayudiana: Wilujeng enjing lampu lalulintas di pertigaaan supratman-katamso pareum, lumayan jalan r…;Keluhan
RT @infobandung: .@dishub_kotabdg RT @cacayudiana: Wilujeng enjing lampu lalulintas di pertigaaan supratman-katamso pareum, lumayan jalan r…;Keluhan
RT @infobdg: #suaraBDG via @l_dixz : lampu merah jln peta udah 4 hari ga nyala. Cc @dishub_kotabdg;Keluhan
Anjal di stopan Gn.Batu-Pasteur minta2 paksa dgn meraba paha pengendara mtr @Satpolppbdg @Dinsos_BDG  @ridwankamil https://t.co/v7lgkzCAIA;Keluhan
@ridwankamil jl lodaya trafik masih mati,,,gimana ni kang? https://t.co/A1Q02uEGVu;Keluhan
Pak @ridwankamil traffic light perempatan kopo immanuel mati udah brhari2 menyebabkan jalanan semraut macet dari berbagai arah arembung eleh;Keluhan
jl. Taman siswa beberapa PJU tidak menyala. Mohon bantuan @dbmpkotabdg #infoPJU https://t.co/ksrLpBHs0l;Keluhan
@pdamtirtawening antapani airnya ga keluar nih,,,, jl cicalengka,,,ada informasi??? Cc @ridwankamil nuhunnnn,,,,;Keluhan
"@diskamtam min, dahan pohon gede di dkt SD Soka neh, tkt sewaktu jatuh nimpa yg lewat min. Pas dpn bgt tmpt les. https://t.co/pMePfxjIhW""";Keluhan
pak @Satpolppbdg taman sebelah sma 20 kl pagi kumuh jadi tempat mangkal tkg rongsokan @ridwankamil;Keluhan
RT @kopojabar: @fokusjabar @ridwankamil mugi2 kadishub baru lebih baik. TMB 1-4 pada kumuh, rusak, bus nggak lengkap,e-ticketing system blm…;Keluhan
Pak @ridwankamil  kunaon damel ktp kdh ditumpuk hula, jam 10 lebih nmbe dipnggil,kunaon te dipanggil 1-1 lngsg, ky bank :'( ngantsnana cngkl;Keluhan
Sudah lebih dari setahun kirmir Jl Muara Barat Komplek Muara dibiarkan ambrol. @se_bdg @dbmpkotabdg @ridwankamil https://t.co/ElCI7ekdHA;Keluhan
RT @soowooBDG: Sudah lebih dari setahun kirmir Jl Muara Barat Komplek Muara dibiarkan ambrol. @se_bdg @dbmpkotabdg @ridwankamil https://t.c…;Keluhan
#SaurWargi @Hermawan30Wisnu: jalan jatihandap kec mandala jati sempit dan gelap belum ada penerangan jalan PJU, mohon perhatian @dbmpkotabdg;Keluhan
Kondisi trotoar Jl. Subang Antapani tidak kembali 100% ke kondisi sebelum galian. Mohon diinspeksi. @dbmpkotabdg @ridwankamil @relawan_bdg;Keluhan
@ridwankamil pak mohon bantuannya di kelurahan parongpong mau bikin surat keterangan belum menikah diminta biaya 400ribu. apa benar begitu?;Keluhan
@dbmpkotabdg mohon segera dipasang bangku duduk di jl dalem kaum tepatnya wil rw 09 kel. Cikawao-kecamatan lengkong. (Blakang homan).nhun;Keluhan
pak @Satpolppbdg @Dinsos_BDG @ridwankamil @PRFMnews dpn Istana Plaza,belokan ke gor padjadjaran pas lampu merah.skr makin byk pengamen.serem;Keluhan
RT @vivi200679: pak @Satpolppbdg @Dinsos_BDG @ridwankamil @PRFMnews dpn Istana Plaza,belokan ke gor padjadjaran pas lampu merah.skr makin b…;Keluhan
Aturan tdk jelas.. Banyak yg bakar sampah tanpa ditindak. Aturan biar keliatan keren aja @Kec_Kircon @ridwankamil @bplh_kotabdg;Keluhan
Mati lampu di cisaranten kulon, sudah hampir 5 jam blm tau apa penyebabnya....kinerja yg hebat ya buat pln @infobandung @ridwankamil;Keluhan
18.13: RT @v_ikaira: Lampu TL di perempatan Gatsu - Talaga Bodas tidak berfungsi. @tmc_restabesbdg @dishub_kotabdg https://t.co/SfQ4PuL0Wg;Keluhan
#SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.co/H6Nz8YwIMT;Keluhan
.@dishub_kotabdg | @v_ikaira: lampu lalu lintas di perempatan gatsu talagabodas tak berfungsi.Rawan macet d jm padat https://t.co/oCkLX6NWNE;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
Kang @ridwankamil skrg sepertinya ada pembiaran taksi bisa parkir di jl. Dr. Junjunan pdhl ada rambu dilarang parkir https://t.co/nIQOEycaaO;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
Gimana ya,,,ada informasi,,,brp hr airnya ga akan keluar??? @pdamtirtawening  https://t.co/k6Vkt3hKg7;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
"@dishub_kotabdg Hi. Berhubung skrng gd yg jaga halte TMB &amp; banyak yg ngantri taunya TMB gada blh diinfoin kl TMB terahir udh lewat di halte?";Keluhan
"@dishub_kotabdg bisa ditulis di kertas&amp; ditempel di halte. Udah sering nunggu TMB s/d 1.5 jam taunya gd padahal msh set4, terahir jam 5 kan?";Keluhan
"#suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
PJU di jln. Leuwipanjang sdh lama tidak menyala,mohon dinyalakan kembali. @PRFMnews  @ridwankamil @kel_situsaeur https://t.co/UuR31ed9kM;Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
20.15: RT @ali_supyan: PJU di Jalan Leuwipanjang sudah lama tidak menyala. Cc @dbmpkotabdg @kel_situsaeur https://t.co/95ppc3xjmc;Keluhan
RT @ali_supyan: PJU di jln. Leuwipanjang sdh lama tidak menyala,mohon dinyalakan kembali. @PRFMnews  @ridwankamil @kel_situsaeur https://t.…;Keluhan
Ternyata kenyataan masih bnyak pengguna knalpot motor racing @ridwankamil @PRFMnews;Keluhan
Ternyata kenyataan masih bnyak pengguna knalpot motor racing @ridwankamil @PRFMnews;Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
"RT @infobdg: #suaraBDG via @willy_wonkie: senter laser bkn mainan, bahaya pengendara &amp; penerbangan. Lokasi sekitar Gasibu.. @dishub_kotabdg";Keluhan
@pdamtirtawening udh ditunggu seharian pak/bu air blm keluar juga...kenapa ya pdhl sy bayar trs. Mohon dibantu pak/bu.;Keluhan
pak @ridwankamil kalo buka bengkel las di deket rumah, ga punya izin mengganggu (HO). itu ada hukumannya ga ya ? mengganggu banget soalnya:(;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
@pdamtirtawening min ni air sarijadi udah 2 hari mati....  Tepatnya sarimanis blok 12...  Kmh atuh? Cc @ridwankamil;Keluhan
"@relawan_bdg dekat kantor @dishub_kotabdg saja kendaraan umum ngetem"" seenaknya";Keluhan
@ridwankamil kang emil, punten mau nanya, kalau jalan margacinta-ciwastra kapan yaa akan dilebarkan? Setiap pagi dan sore selalu maceeeet :(;Keluhan
Daerah terusan buah batu juga ada beberapa titik pedagang yang menjual sinar laser tersebut #PeduliBdg https://t.co/1DkuLOj8pp;Keluhan
RT @andrihernadi88: Daerah terusan buah batu juga ada beberapa titik pedagang yang menjual sinar laser tersebut #PeduliBdg https://t.co/1Dk…;Keluhan
@ridwankamil bapak kenapa sekarang pasar andir macet lagi kl pagi?? Padahal sampe akhir tahun kemarin bisa tertib jam 7pagi aman lancar :((;Keluhan
@dbmpkotabdg @infobandung @PRFMnews : Pedagang pasar Andir #bdg kembali berjualan lwt jam 6. Macet di jl.Rajawali Timur. Jam msk sekolah.;Keluhan
@distarcipBDG #bandunginten kondisi jalan yg sudah parah karena tiap hujan selalu banjir dan sampai skrg pihak devloper tdk tau dmn thanks;Keluhan
@ridwankamil di jl. palasari trotoar jd tempat parkir motor, pdhl lokasi dkt kantor kecamatan https://t.co/1vE0d5fylh;Keluhan
Rita | 07:55 di Jalan Sukarno-Hatta depan rumah makan sari Sunda ada bis Damri mogok di kanan jalan. cc  @RTMC_PoldaJabar @dishub_kotabdg;Keluhan
@mllucykambey @PRFMnews @ridwankamil Kang Emil tolong ditertibkan kembali PKL di Jl. Rajawali Timur. Sangat menggangu pengguna lalin. TQ;Keluhan
@pdamtirtawening air tidak ngocor sudah 2 hari kami bth air, no 00602620460 an adeng rukanda,Gg,sukasari/sutami no 24 bdg,mhn d perhatoskeun;Keluhan
@PRFMnews @pdamtirtawening  @ridwankamil Aduh cai ka kebon jayanti Rt.06 rw.12 teu ngalir wae kmaha atuh ieu teh ..;Keluhan
RT @Abdullatip05: @PRFMnews @pdamtirtawening  @ridwankamil Aduh cai ka kebon jayanti Rt.06 rw.12 teu ngalir wae kmaha atuh ieu teh ..;Keluhan
RT @Abdullatip05: @PRFMnews @pdamtirtawening  @ridwankamil Aduh cai ka kebon jayanti Rt.06 rw.12 teu ngalir wae kmaha atuh ieu teh ..;Keluhan
RT @Abdullatip05: @PRFMnews @pdamtirtawening  @ridwankamil Aduh cai ka kebon jayanti Rt.06 rw.12 teu ngalir wae kmaha atuh ieu teh ..;Keluhan
Pak wali,saya mau tanya??jam buka kelurahan itu emang ga tentu yh,ini jam 9 masih blum buka kelurahan cipedes @Kec_Sukajadi @ridwankamil;Keluhan
Kang @dbmpkotabdg punten bade naros, betul sepeda ga boleh dibawa ke taman dewi sartika? @diskamtam aduuh isin nembe di usir satpam.;Keluhan
@MRumiasari @dbmpkotabdg @camat_arcamanik @ridwankamil plis atuh dbenerin selokan jl.cingised.Udh msk musim ujan. :( https://t.co/pCWLcENUOt;Keluhan
@Satpolppbdg pasar tumpah di Ciroyom belakangan ini masih banyak yang jualan sampai jam 7 pagi. Mohon ditertibkan kembali. @ridwankamil;Keluhan
pak sy bikin kartu keluarga tgl 7 januari di janjiin jadi seminggu trnyata sampai hr ini blm jadi juga.@ridwankamil https://t.co/PUEb16984D;Keluhan
RT @se_bdg: #SaurWargi @mpiegustin: Anak sekolah tidak bisa jalan di trotoar krn di pake mobil parkir cc @Satpolppbdg @IWGinting https://t.…;Keluhan
@ridwankamil masa saya harus beli headphone seharga 6jt yang ada noise canceling nya, supaya at least telinga saya bisa nyaman??;Keluhan
bagaimana ini bikin kartu keluarga di janjiin selesai seminggu sampai hr ini blm jadi @ridwankamil @DiskominfoBdg https://t.co/OOUoQWNFO8;Keluhan
RT @DedenDedn: @aheryawan @kel_gumuruh @kec_batununggal @ridwankamil @OdedMD @dbmpkotabdg mohon perbaikan trotoar jl. Soekarno Hatta untuk …;Keluhan
"@pdamtirtawening tolong benahi aliran ug ke arah perumahan sauyunan bayar doang air ga ngocor berbulan"",,";Keluhan
@pdamtirtawening Knpa aliran ledeng daerah kelurahan sukapura kec. kiaracondong khususnnya RT09 Rw01 sering tidak lancar;Keluhan
@PRFMnews @dishub_kotabdg PERBAIKI TUH LAMPU MERAH mati mulu;Keluhan
@pdamtirtawening pak no pel 307500705500415 hampir 2 minggu ga ngalir, mhn tanggapannya. Haturnuhun.;Keluhan
"Pengemis balita berkeliaran lg diper4an Laswi&amp;RE Martadinata,ibu'y menunggu di sebrang jln@ridwankamil @Satpolppbdg https://t.co/450xU2sJd0";Keluhan
karna td byk d tmukan para plajar yg bubar dr museum brtindak seenaknya d jl. Sukarno @AsiAfricaMuseum @mazNOT @bandungtocare @ridwankamil;Keluhan
@PRFMnews @dishub_kotabdg masih g ngaruh,sebaiknya biaya angkutan di murah kan dan dibuat senyaman mungkin untuk pengguna.;Keluhan
Mau tanya @dishub_kotabdg kpn TL Supratman-Katamso bs baik, rusak sejak sblm Natal2015 lho cc @ridwankamil @PRFMnews;Keluhan
RT @ariza01: Mau tanya @dishub_kotabdg kpn TL Supratman-Katamso bs baik, rusak sejak sblm Natal2015 lho cc @ridwankamil @PRFMnews;Keluhan
RT @ariza01: Mau tanya @dishub_kotabdg kpn TL Supratman-Katamso bs baik, rusak sejak sblm Natal2015 lho cc @ridwankamil @PRFMnews;Keluhan
